user_id,current_plan_id,current_plan_price,tier,tenure_days,city_tier,segment,engagement_band,total_active_days,total_minutes,total_sessions,total_feature_events,usage_trend,days_last_week,pay_attempts,pay_failures,pay_failure_rate,last_activity_date,days_since_last_activity,touch_count,touch_clicked,touch_redeemed,will_churn_14d,as_of_date
U002011,PLN_BASIC,299.0,low,132,1,value,high,28,173.16,11,13,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U002012,PLN_STD,499.0,mid,158,2,premium,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,1,2026-01-16
U002013,PLN_STD,499.0,mid,218,1,regular,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,1,2026-01-16
U002014,PLN_PREM,799.0,high,25,2,premium,high,25,646.58,34,80,-1.5,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,1,2026-01-16
U002015,PLN_STD,499.0,mid,94,2,regular,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,1,2026-01-16
U002016,PLN_STD,499.0,mid,176,1,regular,high,28,400.0,18,38,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,2.0,0.0,0.0,0,2026-01-16
U002017,PLN_BASIC,299.0,low,153,1,value,high,28,245.43,19,27,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U002018,PLN_PREM,799.0,high,74,3,regular,high,27,0.0,0,0,0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,1,2026-01-16
U002019,PLN_BASIC,299.0,low,76,3,value,high,27,99.18,11,10,0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,1,2026-01-16
U002020,PLN_BASIC,299.0,low,141,1,regular,high,28,647.14,39,77,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U002021,PLN_BASIC,299.0,low,180,3,regular,high,28,558.82,36,53,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U002022,PLN_PREM,799.0,high,91,2,premium,high,28,1037.33,47,89,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U002023,PLN_BASIC,299.0,low,91,2,value,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U002024,PLN_STD,499.0,mid,106,2,regular,high,28,583.24,33,61,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U002025,PLN_STD,499.0,mid,238,2,value,high,27,217.24,16,20,0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U002026,PLN_STD,499.0,mid,138,3,value,high,28,219.39,17,23,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,2.0,0.0,0.0,0,2026-01-16
U002027,PLN_STD,499.0,mid,102,2,regular,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U002028,PLN_STD,499.0,mid,18,2,regular,high,17,490.58,34,65,-2.0,5.0,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U002029,PLN_BASIC,299.0,low,125,2,regular,high,28,409.42,26,44,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U002030,PLN_STD,499.0,mid,170,1,value,high,28,263.58,18,30,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U002031,PLN_PREM,799.0,high,117,2,premium,high,28,56.48,5,9,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,1,2026-01-16
U002032,PLN_PREM,799.0,high,212,1,premium,high,27,0.0,0,0,-0.666666666666667,5.0,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U002033,PLN_BASIC,299.0,low,234,2,regular,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,1,2026-01-16
U002034,PLN_PREM,799.0,high,86,1,premium,high,28,1131.25,76,110,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U002035,PLN_BASIC,299.0,low,9,1,value,high,9,28.99,2,3,4.5,4.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U002036,PLN_BASIC,299.0,low,44,2,regular,high,28,651.1,37,61,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U002037,PLN_STD,499.0,mid,110,2,premium,high,28,577.76,34,56,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U002038,PLN_STD,499.0,mid,246,2,regular,high,27,0.0,0,0,-0.666666666666667,5.0,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U002039,PLN_STD,499.0,mid,9,1,regular,high,8,146.4,9,16,4.0,4.0,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U002040,PLN_PREM,799.0,high,144,2,regular,high,28,459.79,30,55,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U002041,PLN_STD,499.0,mid,184,2,regular,high,27,628.48,36,75,0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U002042,PLN_PREM,799.0,high,32,2,regular,high,28,517.88,37,49,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,1,2026-01-16
U002043,PLN_STD,499.0,mid,69,2,value,high,27,254.9,26,25,0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U002044,PLN_BASIC,299.0,low,68,2,value,high,28,274.46999999999997,21,43,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U002045,PLN_BASIC,299.0,low,187,2,regular,high,28,378.61,27,37,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U002046,PLN_STD,499.0,mid,8,3,regular,high,8,98.33,6,17,4.0,4.0,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U002047,PLN_STD,499.0,mid,143,3,regular,high,28,441.36,27,43,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U002048,PLN_PREM,799.0,high,123,2,premium,high,28,1069.67,54,98,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U002049,PLN_STD,499.0,mid,68,2,regular,high,28,877.57,46,76,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U002050,PLN_PREM,799.0,high,91,1,regular,high,28,542.07,34,58,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U002051,PLN_BASIC,299.0,low,213,3,regular,high,28,422.16999999999996,29,46,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,1.0,0.0,0,2026-01-16
U002052,PLN_STD,499.0,mid,181,2,regular,high,27,553.85,40,62,0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U002053,PLN_PREM,799.0,high,166,2,regular,high,27,488.26,28,54,0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U002054,PLN_STD,499.0,mid,19,3,regular,high,19,222.70000000000002,17,16,1.5,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U002055,PLN_BASIC,299.0,low,77,2,regular,high,28,426.09000000000003,23,34,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,2.0,0.0,0.0,0,2026-01-16
U002056,PLN_STD,499.0,mid,165,1,regular,high,27,666.84,42,79,0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U002057,PLN_STD,499.0,mid,72,1,regular,high,28,806.82,46,84,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U002058,PLN_BASIC,299.0,low,71,1,regular,high,28,295.92,18,26,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U002059,PLN_BASIC,299.0,low,158,2,value,high,27,0.0,0,0,0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,1,2026-01-16
U002060,PLN_STD,499.0,mid,155,1,regular,high,28,464.46999999999997,36,59,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,2.0,0.0,0.0,0,2026-01-16
U002061,PLN_BASIC,299.0,low,32,3,regular,high,28,686.49,43,68,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U002062,PLN_BASIC,299.0,low,115,3,value,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U002063,PLN_STD,499.0,mid,219,2,regular,high,28,513.98,34,60,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U002064,PLN_BASIC,299.0,low,76,2,regular,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U002065,PLN_STD,499.0,mid,109,2,regular,high,27,0.0,0,0,0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U002066,PLN_BASIC,299.0,low,129,1,regular,high,26,0.0,0,0,0.5,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U002067,PLN_STD,499.0,mid,74,2,value,high,28,242.22,22,23,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U002068,PLN_BASIC,299.0,low,29,1,value,high,28,210.57999999999998,15,36,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U002069,PLN_BASIC,299.0,low,174,1,value,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,1,2026-01-16
U002070,PLN_STD,499.0,mid,151,2,regular,high,28,552.41,34,68,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U002071,PLN_BASIC,299.0,low,209,1,regular,high,27,240.42000000000002,15,29,0.16666666666666696,5.5,2.0,1.0,0.5,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U002072,PLN_BASIC,299.0,low,94,2,regular,high,28,219.99,16,25,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U002073,PLN_BASIC,299.0,low,155,2,regular,high,28,251.61,17,26,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,2.0,1.0,0.0,1,2026-01-16
U002074,PLN_BASIC,299.0,low,171,3,value,high,27,191.6,15,17,0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U002075,PLN_BASIC,299.0,low,82,2,value,high,28,260.57,17,32,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U002076,PLN_BASIC,299.0,low,154,3,value,high,28,262.53,15,22,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U002077,PLN_BASIC,299.0,low,140,2,regular,high,28,480.43,22,57,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U002078,PLN_BASIC,299.0,low,146,3,value,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,1.0,0.0,1,2026-01-16
U002079,PLN_PREM,799.0,high,192,2,regular,high,28,417.82,25,39,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,2.0,0.0,0.0,0,2026-01-16
U002080,PLN_STD,499.0,mid,225,1,regular,high,28,521.9200000000001,26,52,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,2.0,0.0,0.0,0,2026-01-16
U002081,PLN_STD,499.0,mid,49,3,regular,high,27,551.39,32,43,-0.666666666666667,5.0,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U002082,PLN_BASIC,299.0,low,233,2,value,high,27,226.57,15,32,0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U002083,PLN_BASIC,299.0,low,175,1,value,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U002084,PLN_BASIC,299.0,low,89,1,regular,high,28,505.9,37,60,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,2.0,0.0,0.0,0,2026-01-16
U002085,PLN_BASIC,299.0,low,224,2,regular,high,28,655.49,39,65,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U002086,PLN_BASIC,299.0,low,92,2,value,high,28,168.97,10,19,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U002087,PLN_PREM,799.0,high,73,2,premium,high,28,859.81,43,82,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U002088,PLN_BASIC,299.0,low,90,3,regular,high,28,758.34,43,73,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U002089,PLN_STD,499.0,mid,180,2,regular,high,26,347.09999999999997,17,35,0.5,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U002090,PLN_BASIC,299.0,low,252,2,value,high,28,215.05,11,23,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U002091,PLN_BASIC,299.0,low,34,2,value,high,28,314.13,25,36,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U002092,PLN_BASIC,299.0,low,175,3,value,high,28,181.53,12,28,-0.16666666666666696,5.5,1.0,1.0,1.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U002093,PLN_BASIC,299.0,low,54,1,value,high,28,104.67999999999999,7,14,-0.16666666666666696,5.5,1.0,1.0,1.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U002094,PLN_BASIC,299.0,low,207,1,regular,high,27,530.92,33,60,-0.666666666666667,5.0,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U002095,PLN_STD,499.0,mid,216,2,regular,high,28,450.23,26,40,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U002096,PLN_PREM,799.0,high,61,2,premium,high,28,627.9,41,82,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U002097,PLN_PREM,799.0,high,21,3,premium,high,20,572.87,28,61,0.0,5.0,2.0,1.0,0.5,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U002098,PLN_BASIC,299.0,low,40,2,value,high,28,362.75,29,40,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U002099,PLN_STD,499.0,mid,68,3,value,high,28,118.31,9,9,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U002100,PLN_PREM,799.0,high,195,2,regular,high,28,593.89,34,61,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U002101,PLN_PREM,799.0,high,27,1,premium,high,27,738.61,41,81,0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U002102,PLN_PREM,799.0,high,89,1,premium,high,28,957.53,57,96,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U002103,PLN_BASIC,299.0,low,213,1,value,high,27,262.21000000000004,17,24,-0.666666666666667,5.0,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U002104,PLN_BASIC,299.0,low,224,2,value,high,28,279.9,14,35,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,2.0,0.0,0.0,0,2026-01-16
U002105,PLN_STD,499.0,mid,38,2,value,high,28,251.95999999999998,22,36,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U002106,PLN_BASIC,299.0,low,187,2,regular,high,27,436.21,28,37,-0.666666666666667,5.0,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U002107,PLN_STD,499.0,mid,64,2,regular,high,28,330.58,23,35,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,1,2026-01-16
U002108,PLN_STD,499.0,mid,222,2,regular,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U002109,PLN_STD,499.0,mid,186,2,regular,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U002110,PLN_STD,499.0,mid,185,2,value,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U002111,PLN_STD,499.0,mid,186,2,regular,high,27,606.52,41,57,-0.666666666666667,5.0,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U002112,PLN_BASIC,299.0,low,87,2,value,high,26,183.54000000000002,11,25,0.5,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U002113,PLN_BASIC,299.0,low,27,2,regular,high,27,320.84000000000003,23,33,0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U002114,PLN_STD,499.0,mid,28,2,regular,high,28,580.89,36,64,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U002115,PLN_STD,499.0,mid,70,2,regular,high,27,342.04,19,33,-0.666666666666667,5.0,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U002116,PLN_BASIC,299.0,low,206,2,value,high,28,5.69,1,1,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U002117,PLN_BASIC,299.0,low,15,2,regular,high,15,217.18,18,23,1.5,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U002118,PLN_STD,499.0,mid,120,2,regular,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U002119,PLN_STD,499.0,mid,119,1,value,high,28,166.1,13,20,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U002120,PLN_BASIC,299.0,low,80,2,value,high,28,229.59,24,27,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U002121,PLN_STD,499.0,mid,63,3,regular,high,28,614.73,36,68,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U002122,PLN_STD,499.0,mid,17,1,value,high,17,159.74,15,16,-0.5,5.5,2.0,1.0,0.5,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U002123,PLN_BASIC,299.0,low,110,3,value,high,28,76.31,8,8,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,1.0,0.0,1,2026-01-16
U002124,PLN_BASIC,299.0,low,103,1,value,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U002125,PLN_BASIC,299.0,low,69,2,value,high,28,104.56,10,11,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,1,2026-01-16
U002126,PLN_STD,499.0,mid,192,2,regular,high,28,587.41,35,57,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U002127,PLN_BASIC,299.0,low,179,1,regular,high,27,457.98,29,52,0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U002128,PLN_BASIC,299.0,low,100,3,value,high,28,150.28,10,24,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U002129,PLN_BASIC,299.0,low,240,2,regular,high,28,602.35,39,57,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,2.0,1.0,0.0,0,2026-01-16
U002130,PLN_BASIC,299.0,low,176,3,value,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U002131,PLN_BASIC,299.0,low,76,2,value,high,28,252.28,17,24,-0.16666666666666696,5.5,2.0,1.0,0.5,2026-01-15,1,1.0,1.0,0.0,0,2026-01-16
U002132,PLN_BASIC,299.0,low,11,3,value,high,11,131.52,9,23,5.5,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U002133,PLN_PREM,799.0,high,126,3,regular,high,27,608.39,40,71,0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U002134,PLN_PREM,799.0,high,156,2,premium,high,28,655.37,45,60,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U002135,PLN_PREM,799.0,high,146,1,regular,high,28,720.19,38,76,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U002136,PLN_BASIC,299.0,low,84,2,value,high,28,15.42,1,2,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,1,2026-01-16
U002137,PLN_BASIC,299.0,low,120,2,value,high,26,266.42,18,28,-0.33333333333333304,5.0,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U002138,PLN_BASIC,299.0,low,251,3,value,high,28,211.82,14,27,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,2.0,0.0,0.0,1,2026-01-16
U002139,PLN_BASIC,299.0,low,121,2,regular,high,27,391.38,23,47,-0.666666666666667,5.0,1.0,0.0,0.0,2026-01-14,2,2.0,0.0,0.0,0,2026-01-16
U002140,PLN_STD,499.0,mid,156,2,value,high,26,169.02,15,20,-0.33333333333333304,5.0,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U002141,PLN_STD,499.0,mid,81,1,premium,high,28,824.21,46,75,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U002142,PLN_BASIC,299.0,low,37,2,regular,high,27,454.38,34,48,-0.666666666666667,5.0,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U002143,PLN_STD,499.0,mid,15,3,regular,high,15,136.85,8,11,1.5,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,1,2026-01-16
U002144,PLN_BASIC,299.0,low,103,1,regular,high,27,225.84,15,21,0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,1,2026-01-16
U002145,PLN_BASIC,299.0,low,165,2,value,high,27,203.92,14,18,-0.666666666666667,5.0,0.0,0.0,0.0,2026-01-15,1,2.0,1.0,0.0,0,2026-01-16
U002146,PLN_STD,499.0,mid,145,3,regular,high,28,525.45,45,59,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U002147,PLN_BASIC,299.0,low,212,1,value,high,28,268.71,23,43,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,2.0,0.0,0.0,0,2026-01-16
U002148,PLN_BASIC,299.0,low,22,1,regular,high,21,619.5,34,64,0.5,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U002149,PLN_BASIC,299.0,low,44,2,regular,high,28,599.01,32,60,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,2.0,0.0,0.0,0,2026-01-16
U002150,PLN_BASIC,299.0,low,42,2,value,high,28,390.21,30,45,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U002151,PLN_PREM,799.0,high,174,1,regular,high,28,608.2099999999999,33,68,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U002152,PLN_STD,499.0,mid,176,3,value,high,28,183.82,9,20,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,0,2026-01-16
U002153,PLN_BASIC,299.0,low,41,2,value,high,28,69.25,6,5,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,1.0,0.0,1,2026-01-16
U002154,PLN_BASIC,299.0,low,120,3,regular,high,28,0.0,0,0,-0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,1,2026-01-16
U002155,PLN_STD,499.0,mid,80,3,regular,high,27,385.99,26,46,-0.666666666666667,5.0,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U002156,PLN_PREM,799.0,high,134,3,premium,high,27,946.0600000000001,48,85,-0.666666666666667,5.0,0.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U002157,PLN_STD,499.0,mid,145,2,regular,high,27,305.84,22,25,0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,1.0,0.0,0.0,0,2026-01-16
U002158,PLN_STD,499.0,mid,98,2,regular,high,27,153.91,15,14,0.16666666666666696,5.5,0.0,0.0,0.0,2026-01-15,1,0.0,0.0,0.0,1,2026-01-16
U002159,PLN_BASIC,299.0,low,52,2,value,high,28,277.83,17,37,-0.16666666666666696,5.5,1.0,0.0,0.0,2026-01-15,1,2.0,1.0,0.0,0,2026-01-16
