user_id,signup_date,city_tier,segment,preferred_device,acquisition_channel,tenure_days,current_plan_id,plan_name,tier,current_plan_price,lifetime_paid_months,last_active_date,engagement_band,avg_active_days,avg_minutes_week,sub_status,sub_end,is_churned
U001793,2025-07-30,3,regular,mobile,organic,170,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.25,228.405,active,2026-01-30,0
U001794,2025-07-13,2,regular,web,paid_social,187,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,0.0,cancelled,2025-11-13,1
U001795,2025-09-01,2,regular,mobile,organic,137,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.5,0.0,cancelled,2025-10-02,1
U001796,2025-06-24,3,value,web,referral,206,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.25,12.4625,cancelled,2025-12-22,1
U001797,2026-01-04,2,premium,mobile,paid_social,12,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,6.75,185.5875,cancelled,2026-01-30,1
U001798,2025-06-20,2,regular,mobile,search,210,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,164.6525,active,2026-01-30,0
U001799,2025-09-02,3,regular,web,search,136,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.5,214.0,active,2026-01-30,0
U001800,2025-09-13,1,regular,mobile,search,125,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.5,186.32750000000001,active,2026-01-30,0
U001801,2025-05-19,3,value,web,email,242,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.5,90.7075,active,2026-01-30,0
U001802,2025-08-30,1,value,mobile,organic,139,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,73.60249999999999,active,2026-01-30,0
U001803,2025-08-27,2,value,mobile,email,142,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,12.2625,cancelled,2025-12-31,1
U001804,2025-07-09,3,value,mobile,organic,191,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.5,84.7225,active,2026-01-30,0
U001805,2025-06-06,2,regular,mobile,paid_social,224,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.5,178.48499999999999,active,2026-01-30,0
U001806,2025-05-16,2,premium,mobile,email,245,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.25,456.5525,active,2026-01-30,0
U001807,2025-05-07,2,value,mobile,search,254,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,99.2825,active,2026-01-30,0
U001808,2025-09-02,1,value,web,organic,136,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.0,62.167500000000004,active,2026-01-30,0
U001809,2025-05-27,1,regular,mobile,referral,234,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.75,232.62,active,2026-01-30,0
U001810,2025-12-31,2,value,mobile,referral,16,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,7.75,59.4825,active,2026-01-30,0
U001811,2025-07-05,2,premium,mobile,organic,195,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.75,310.78,active,2026-01-30,0
U001812,2025-10-15,2,value,web,search,93,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,114.715,active,2026-01-30,0
U001813,2025-10-21,1,value,web,referral,87,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,68.42,active,2026-01-30,0
U001814,2025-09-06,3,value,mobile,organic,132,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,71.9725,active,2026-01-30,0
U001815,2025-12-12,2,premium,mobile,paid_social,35,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.75,374.7525,active,2026-01-30,0
U001816,2025-06-01,2,value,web,search,229,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,73.7675,active,2026-01-30,0
U001817,2025-07-02,2,regular,web,organic,198,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,211.64000000000001,active,2026-01-30,0
U001818,2025-07-07,1,value,web,referral,193,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.5,77.9725,active,2026-01-30,0
U001819,2025-06-07,2,value,web,organic,223,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.25,0.0,expired,2025-11-05,1
U001820,2025-07-17,2,premium,mobile,email,183,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.5,257.96750000000003,active,2026-01-30,0
U001821,2025-07-22,1,value,web,search,178,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,93.7175,active,2026-01-30,0
U001822,2025-11-12,3,value,web,search,65,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.5,138.815,active,2026-01-30,0
U001823,2025-07-19,3,regular,web,search,181,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.5,204.62,active,2026-01-30,0
U001824,2025-12-11,2,premium,web,search,36,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.75,390.475,active,2026-01-30,0
U001825,2025-11-14,3,value,mobile,referral,63,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.5,46.4075,active,2026-01-30,0
U001826,2025-12-17,3,value,web,paid_social,30,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.5,48.0725,cancelled,2026-01-19,1
U001827,2025-05-31,2,premium,web,paid_social,230,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.5,247.1975,active,2026-01-30,0
U001828,2026-01-07,2,regular,web,search,9,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,6.0,166.04749999999999,active,2026-01-30,0
U001829,2025-10-06,2,premium,mobile,organic,102,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,454.5575,active,2026-01-30,0
U001830,2026-01-06,2,regular,mobile,organic,10,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,6.25,71.15,expired,2026-01-30,1
U001831,2025-08-02,1,regular,web,paid_social,167,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.5,0.0,cancelled,2025-12-07,1
U001832,2025-12-30,1,regular,mobile,search,17,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,8.0,83.8325,active,2026-01-30,0
U001833,2025-09-29,2,value,web,search,109,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.5,83.99,active,2026-01-30,0
U001834,2025-05-23,3,regular,mobile,search,238,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.5,177.4325,active,2026-01-30,0
U001835,2025-08-15,3,regular,web,search,154,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.5,170.895,active,2026-01-30,0
U001836,2025-06-08,2,premium,mobile,paid_social,222,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.75,324.2325,active,2026-01-30,0
U001837,2025-12-27,1,regular,mobile,paid_social,20,PLN_BASIC,Basic,low,299.0,1,2026-01-29,high,8.5,138.905,active,2026-01-30,0
U001838,2025-07-20,2,value,web,email,180,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,0.0,cancelled,2025-11-20,1
U001839,2025-06-29,2,regular,web,organic,201,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.5,216.4,active,2026-01-30,0
U001840,2025-09-20,3,regular,web,search,118,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.5,163.615,active,2026-01-30,0
U001841,2025-08-19,3,regular,web,organic,150,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,228.4525,active,2026-01-30,0
U001842,2025-05-29,3,regular,web,referral,232,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.75,129.7225,active,2026-01-30,0
U001843,2025-11-25,3,regular,web,paid_social,52,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,136.4625,active,2026-01-30,0
U001844,2025-12-03,3,value,mobile,search,44,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.5,102.3275,active,2026-01-30,0
U001845,2025-11-07,2,regular,web,referral,70,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,33.39,expired,2026-01-07,1
U001846,2025-10-06,1,regular,mobile,search,102,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.75,0.0,expired,2025-12-12,1
U001847,2025-08-14,1,premium,web,organic,155,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.75,304.895,active,2026-01-30,0
U001848,2025-09-18,2,regular,web,search,120,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,182.6,active,2026-01-30,0
U001849,2025-09-12,2,regular,web,organic,126,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.75,0.0,cancelled,2025-10-12,1
U001850,2025-06-15,1,regular,mobile,referral,215,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,0.0,expired,2025-09-16,1
U001851,2025-05-25,3,regular,web,paid_social,236,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.5,195.105,active,2026-01-30,0
U001852,2025-07-07,1,value,web,paid_social,193,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,48.4325,active,2026-01-30,0
U001853,2025-08-27,3,premium,mobile,referral,142,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.75,356.7925,active,2026-01-30,0
U001854,2025-06-14,3,premium,mobile,referral,216,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.75,357.58,active,2026-01-30,0
U001855,2025-05-31,2,regular,mobile,search,230,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,176.0625,active,2026-01-30,0
U001856,2025-12-04,2,regular,web,organic,43,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,194.905,active,2026-01-30,0
U001857,2025-08-07,2,value,web,search,162,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,96.7225,active,2026-01-30,0
U001858,2025-09-28,2,regular,mobile,email,110,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,222.7725,active,2026-01-30,0
U001859,2025-09-13,1,regular,mobile,email,125,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.25,170.7825,active,2026-01-30,0
U001860,2025-11-05,3,regular,mobile,paid_social,72,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,156.92,active,2026-01-30,0
U001861,2025-11-06,2,value,web,organic,71,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,93.06,active,2026-01-30,0
U001862,2025-07-18,2,regular,web,organic,182,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.5,165.3425,active,2026-01-30,0
U001863,2025-12-03,2,value,mobile,referral,44,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,118.3075,active,2026-01-30,0
U001864,2025-08-06,2,regular,mobile,organic,163,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.5,175.03,active,2026-01-30,0
U001865,2025-11-30,2,regular,web,paid_social,47,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.5,196.5425,active,2026-01-30,0
U001866,2025-08-14,2,value,mobile,search,155,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,88.63,active,2026-01-30,0
U001867,2025-06-01,1,regular,mobile,organic,229,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,219.645,active,2026-01-30,0
U001868,2025-11-11,2,regular,web,paid_social,66,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,235.31,active,2026-01-30,0
U001869,2025-05-12,2,regular,web,email,249,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.75,152.6825,active,2026-01-30,0
U001870,2025-11-14,2,value,mobile,paid_social,63,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.5,67.9525,active,2026-01-30,0
U001871,2025-05-15,1,regular,web,search,246,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.5,216.5925,active,2026-01-30,0
U001872,2025-06-25,2,value,mobile,search,205,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,84.1375,active,2026-01-30,0
U001873,2025-10-03,2,regular,mobile,email,105,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,185.84,active,2026-01-30,0
U001874,2025-12-27,2,regular,web,search,20,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,8.75,85.89750000000001,cancelled,2026-01-27,1
U001875,2025-08-15,1,value,mobile,search,154,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.25,0.0,expired,2025-09-20,1
U001876,2025-06-04,1,regular,web,paid_social,226,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,202.855,active,2026-01-30,0
U001877,2025-07-02,2,regular,web,organic,198,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,161.51,active,2026-01-30,0
U001878,2025-12-15,1,regular,mobile,organic,32,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,187.93,active,2026-01-30,0
U001879,2025-11-03,2,value,mobile,referral,74,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.5,75.55,active,2026-01-30,0
U001880,2025-05-30,3,value,web,paid_social,231,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,96.005,active,2026-01-30,0
U001881,2025-08-09,2,regular,mobile,organic,160,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,186.32750000000001,active,2026-01-30,0
U001882,2025-07-10,3,value,mobile,organic,190,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,76.4625,active,2026-01-30,0
U001883,2025-06-18,1,regular,mobile,email,212,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,138.5725,active,2026-01-30,0
U001884,2025-12-03,1,value,mobile,paid_social,44,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.5,68.8275,active,2026-01-30,0
U001885,2025-10-07,2,value,web,paid_social,101,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,122.0025,active,2026-01-30,0
U001886,2025-06-19,3,regular,web,organic,211,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,0.0,cancelled,2025-12-18,1
U001887,2025-10-15,3,value,mobile,email,93,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,64.8725,active,2026-01-30,0
U001888,2025-08-16,1,regular,web,referral,153,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.75,0.0,cancelled,2025-10-17,1
U001889,2025-05-20,3,value,mobile,search,241,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,0.0,cancelled,2025-08-20,1
U001890,2025-08-25,2,regular,web,organic,144,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.5,146.345,active,2026-01-30,0
U001891,2025-06-20,2,regular,web,paid_social,210,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.25,0.0,cancelled,2025-10-25,1
U001892,2025-07-05,1,regular,web,referral,195,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.75,168.385,active,2026-01-30,0
U001893,2025-12-11,3,regular,web,referral,36,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,198.64249999999998,active,2026-01-30,0
U001894,2025-10-30,1,value,web,email,78,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.5,115.9675,active,2026-01-30,0
U001895,2025-06-07,3,regular,mobile,paid_social,223,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,178.555,active,2026-01-30,0
U001896,2025-12-04,2,value,mobile,organic,43,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,46.9825,active,2026-01-30,0
U001897,2025-09-26,2,regular,web,search,112,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.5,0.0,cancelled,2025-11-25,1
U001898,2025-12-10,2,value,web,referral,37,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,78.455,active,2026-01-30,0
U001899,2025-11-08,3,regular,mobile,organic,69,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,195.37,active,2026-01-30,0
U001900,2025-07-29,1,value,web,organic,171,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,101.2075,active,2026-01-30,0
U001901,2025-09-16,1,premium,web,paid_social,122,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,346.8225,active,2026-01-30,0
U001902,2025-09-15,2,regular,web,search,123,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.75,0.0,cancelled,2025-11-15,1
U001903,2025-11-01,2,regular,mobile,referral,76,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,221.555,active,2026-01-30,0
U001904,2025-07-06,1,value,mobile,organic,194,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.25,75.375,active,2026-01-30,0
U001905,2025-07-27,1,value,mobile,organic,173,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,135.20250000000001,active,2026-01-30,0
U001906,2025-07-05,2,value,mobile,organic,195,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.25,64.58,active,2026-01-30,0
U001907,2025-07-18,1,premium,mobile,paid_social,182,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.5,321.6975,active,2026-01-30,0
U001908,2025-06-14,1,regular,web,paid_social,216,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.5,147.8125,active,2026-01-30,0
U001909,2025-05-14,3,value,web,search,247,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,126.0,active,2026-01-30,0
U001910,2025-12-26,2,regular,web,search,21,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,8.75,236.55136334321006,active,2026-01-30,0
U001911,2025-05-23,3,regular,web,organic,238,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,0.0,cancelled,2025-07-28,1
U001912,2025-12-13,3,value,mobile,paid_social,34,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,98.6275,active,2026-01-30,0
U001913,2025-05-05,1,regular,web,email,256,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,287.8575,active,2026-01-30,0
U001914,2025-11-16,2,value,web,paid_social,61,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,60.0825,active,2026-01-30,0
U001915,2025-07-26,2,value,web,organic,174,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,0.0,cancelled,2025-10-29,1
U001916,2025-09-11,2,regular,mobile,paid_social,127,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.75,212.9,active,2026-01-30,0
U001917,2025-07-14,1,value,mobile,organic,186,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,23.535,cancelled,2026-01-10,1
U001918,2025-09-05,1,premium,mobile,organic,133,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.75,242.555,active,2026-01-30,0
U001919,2025-08-26,1,regular,web,organic,143,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,0.0,cancelled,2025-10-26,1
U001920,2025-09-14,2,regular,web,organic,124,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,121.38,cancelled,2026-01-16,1
U001921,2025-08-11,3,regular,mobile,organic,158,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,165.07750000000001,active,2026-01-30,0
U001922,2025-09-16,2,premium,mobile,referral,122,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.75,286.64,active,2026-01-30,0
U001923,2025-11-28,2,value,mobile,organic,49,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,79.46249999999999,active,2026-01-30,0
U001924,2025-08-22,3,regular,web,paid_social,147,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,0.0,cancelled,2025-11-20,1
U001925,2025-08-03,2,regular,web,email,166,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,321.8825,active,2026-01-30,0
U001926,2025-06-07,1,premium,mobile,search,223,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.75,395.11,active,2026-01-30,0
U001927,2025-08-03,3,value,mobile,search,166,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,70.8725,active,2026-01-30,0
U001928,2025-06-05,2,regular,unknown,paid_social,225,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.5,35.5775,expired,2026-01-04,1
U001929,2025-06-19,1,regular,web,organic,211,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.25,225.155,active,2026-01-30,0
U001930,2025-12-30,2,value,web,search,17,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,8.0,89.3725,active,2026-01-30,0
U001931,2025-05-27,3,premium,web,search,234,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.75,233.065,active,2026-01-30,0
U001932,2025-09-02,2,value,mobile,referral,136,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,0.0,expired,2025-10-07,1
U001933,2025-11-30,2,value,web,referral,47,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,70.715,active,2026-01-30,0
U001934,2025-12-30,1,regular,web,referral,17,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,8.0,141.6375,active,2026-01-30,0
U001935,2025-06-10,1,regular,unknown,paid_social,220,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.25,0.0,cancelled,2025-12-14,1
U001936,2025-06-15,1,value,mobile,search,215,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,111.69,active,2026-01-30,0
U001937,2025-08-06,2,value,web,referral,163,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,0.0,expired,2025-09-05,1
U001938,2025-09-21,3,value,web,referral,117,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,68.09,cancelled,2026-01-26,1
U001939,2025-12-31,1,regular,mobile,search,16,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,7.5,74.33,expired,2026-01-30,1
U001940,2025-06-26,2,premium,mobile,email,204,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.75,355.2575,active,2026-01-30,0
U001941,2025-06-15,1,regular,mobile,referral,215,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.5,138.04,active,2026-01-30,0
U001942,2025-07-07,1,value,unknown,search,193,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,0.0,expired,2025-10-09,1
U001943,2025-12-10,2,regular,web,organic,37,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.5,170.2925,active,2026-01-30,0
U001944,2025-05-12,2,premium,mobile,organic,249,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.75,0.0,cancelled,2025-06-14,1
U001945,2025-08-08,2,regular,mobile,paid_social,161,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.75,186.8275,active,2026-01-30,0
U001946,2025-06-03,2,value,web,organic,227,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,0.0,expired,2025-09-03,1
U001947,2025-06-13,2,value,mobile,search,217,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,0.0,cancelled,2025-09-12,1
U001948,2025-12-21,1,premium,web,paid_social,26,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.0,358.5475,active,2026-01-30,0
U001949,2025-05-05,1,premium,web,referral,256,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.75,412.3725,active,2026-01-30,0
U001950,2025-07-24,3,value,web,referral,176,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,100.245,active,2026-01-30,0
U001951,2025-12-20,3,regular,web,paid_social,27,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.5,222.66085198048242,active,2026-01-30,0
U001952,2025-10-04,3,value,mobile,search,104,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,0.0,cancelled,2025-12-10,1
U001953,2025-05-23,3,value,web,organic,238,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,65.0125,active,2026-01-30,0
U001954,2025-08-29,2,regular,mobile,paid_social,140,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.5,185.225,active,2026-01-30,0
U001955,2026-01-03,3,regular,web,organic,13,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,6.5,140.1275,active,2026-01-30,0
U001956,2025-08-13,2,regular,web,search,156,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,141.74,active,2026-01-30,0
U001957,2025-09-14,1,premium,web,email,124,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,340.885,active,2026-01-30,0
U001958,2025-09-15,1,regular,web,search,123,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.5,105.8375,cancelled,2026-01-19,1
U001959,2025-10-17,1,value,mobile,paid_social,91,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,57.075,active,2026-01-30,0
U001960,2025-06-20,1,regular,mobile,paid_social,210,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.5,135.87,active,2026-01-30,0
U001961,2025-12-01,2,regular,web,referral,46,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,224.6025,active,2026-01-30,0
U001962,2026-01-08,2,regular,mobile,search,8,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,5.75,196.00509526159107,active,2026-01-30,0
U001963,2025-06-09,3,premium,mobile,search,221,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,237.32,active,2026-01-30,0
U001964,2025-11-26,2,regular,mobile,organic,51,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,136.3775,active,2026-01-30,0
U001965,2025-11-26,1,value,web,paid_social,51,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.0,59.517500000000005,active,2026-01-30,0
U001966,2025-11-07,2,value,web,organic,70,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,29.5375,expired,2026-01-07,1
U001967,2025-08-06,2,regular,mobile,search,163,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.25,175.56,active,2026-01-30,0
U001968,2025-08-30,1,premium,mobile,paid_social,139,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,314.02750000000003,active,2026-01-30,0
U001969,2025-12-01,2,value,web,organic,46,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.5,89.5825,active,2026-01-30,0
U001970,2025-06-12,2,value,mobile,search,218,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.5,33.5475,cancelled,2026-01-10,1
U001971,2025-11-29,2,regular,web,organic,48,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.75,174.4375,active,2026-01-30,0
U001972,2025-12-22,3,value,mobile,organic,25,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.0,75.8475,active,2026-01-30,0
U001973,2025-10-23,3,value,web,organic,85,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,91.3425,active,2026-01-30,0
U001974,2025-07-29,2,premium,mobile,organic,171,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,49.445,cancelled,2026-01-01,1
U001975,2025-09-22,1,regular,web,email,116,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.5,203.4375,active,2026-01-30,0
U001976,2025-05-17,3,premium,web,email,244,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.75,314.28249999999997,active,2026-01-30,0
U001977,2025-12-24,2,regular,mobile,paid_social,23,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,9.5,173.9125,active,2026-01-30,0
U001978,2025-07-29,1,value,web,paid_social,171,PLN_STD,Standard,mid,499.0,1,2026-01-30,high,10.75,82.805,active,2026-01-30,0
U001979,2025-05-19,2,premium,mobile,paid_social,242,PLN_PREM,Premium,high,799.0,1,2026-01-30,high,10.75,573.7806789026495,active,2026-01-30,0
U001980,2025-11-20,2,value,mobile,referral,57,PLN_BASIC,Basic,low,299.0,1,2026-01-30,high,10.75,42.225,expired,2026-01-19,1
